t,true_x,true_dx,obs_x,obs_speed,est_x,est_dx,std_x,std_dx,mode
0.6193437576293945,0.403,0.0,nan,0.0,0.49736899878755697,0.01887697498581471,0.0546324895984056,0.14497304950996012,1
0.6412854194641113,0.405,0.09115377008921303,nan,0.09115377008921303,0.4948157573129608,0.01824168075375165,0.05371924428981814,0.1521829726921636,1
0.6642241477966309,0.41,0.21797197854737232,nan,0.21797197854737232,0.4952558719692311,0.027964905831483068,0.05434005346012657,0.192923819168421,1
0.6861660480499268,0.413,0.13672916938323132,nan,0.13672916938323132,0.49339969243235393,0.011924563890036427,0.05822252915026678,0.19148530390916488,1
0.7091045379638672,0.417,0.17437033341647976,nan,0.17437033341647976,0.4942547570250815,0.029111646140189965,0.060268221759116385,0.19509845655698274,1
0.7320430278778076,0.424,0.3051702855242236,nan,0.3051702855242236,0.49495335921076544,0.0401344302745369,0.0628923020416461,0.22984894804124423,1
0.7539849281311035,0.443,0.8659419965445683,nan,0.8659419965445683,0.48484288142237436,0.13902020325188622,0.061565974993383045,0.4766722273893825,1
0.7769227027893066,0.462,0.8283107369296339,nan,0.8283107369296339,0.47985946115982553,0.07264957785087105,0.08070073050598094,0.6155988337515538,1
0.7998614311218262,0.478,0.6975030817041338,nan,0.6975030817041338,0.4938301212158473,0.11699499022108144,0.09029788309330299,0.6370561497754448,1
0.8218028545379639,0.489,0.5013402877385148,nan,0.5013402877385148,0.5154327497633678,0.21300881006774045,0.09436168159404963,0.543931532386439,1
0.8447420597076416,0.497,0.3487515408520681,0.5249113846782917,0.3487515408520681,0.556216233047646,0.39372773981866394,0.05829531986338235,0.3123623569516809,1
0.8666832447052002,0.5,0.13672619797892005,0.4991751014495043,0.13672619797892005,0.5501152912315163,0.3195572015209135,0.04524288147122933,0.2157599253545637,1
0.8896217346191406,0.5,0.0,nan,0.0,0.5459779517909665,0.19912047971955546,0.06664590151859508,0.2191455859567811,1
0.9115633964538574,0.5,0.0,nan,0.0,0.5475471242742335,0.14042245338727985,0.06900589991007215,0.1647624620167182,1
0.9335052967071533,0.5,0.0,0.4670202842470073,0.0,0.5296279356484342,0.0720548868555357,0.059002824964265364,0.15117067165256132,1
0.956444501876831,0.5,0.0,nan,0.0,0.5337129866628335,0.041951325129088994,0.06820647410986883,0.1397535564923042,1
0.9793815612792969,0.5,0.0,0.4809525669541032,0.0,0.5200229844764662,0.039574159041954736,0.053667877368033766,0.1474930662253156,1
1.0013234615325928,0.5,0.0,nan,0.0,0.5277078549788045,0.02774478945718583,0.059525671396643935,0.13697331758170686,1
1.0242621898651123,0.5,0.0,nan,0.0,0.5312681631665567,0.019174311378837357,0.06187700182021832,0.1256098196178432,1
1.0462028980255127,0.5,0.0,nan,0.0,0.5320058024168471,0.015776536081326054,0.06345367095312829,0.13000546196377671,1
1.0681447982788086,0.5,0.0,nan,0.0,0.5297965133738308,0.008386749625121244,0.066884442176959,0.1375239851540985,1
1.091083288192749,0.5,0.0,nan,0.0,0.5274857036633928,0.0161264822325222,0.06615846579477275,0.13045240765424523,1
1.1130244731903076,0.5,0.0,nan,0.0,0.5276576877024878,0.0038144532562295087,0.06855677881946197,0.12222710991887539,1
1.1349666118621826,0.5,0.0,nan,0.0,0.5286139185261274,0.01791711228214691,0.06813184347107985,0.125310777859451,1
1.1579043865203857,0.499,-0.043593942606508514,0.4758553328880811,0.043593942606508514,0.5134324316684188,0.01803523204163942,0.05291380676893658,0.1337119701193879,1
1.1798455715179443,0.497,-0.09115277958882087,nan,0.09115277958882087,0.5170343133808508,0.016355414831327478,0.060086661356471664,0.1468909721743263,1
1.201786756515503,0.492,-0.2278819489720522,0.5199211875554339,0.2278819489720522,0.5204812521355381,0.011769448808031187,0.048572932536400854,0.18017488809973836,1
1.2247257232666016,0.483,-0.39234956138527455,nan,0.39234956138527455,0.5176442878004204,0.02470183263374978,0.05139355291965307,0.25130583402663015,1
1.2466669082641602,0.476,-0.31903126188484093,nan,0.31903126188484093,0.518591709026823,0.04294729444928583,0.056347108338418134,0.27306481095072327,1
1.2686083316802979,0.466,-0.4557638979441018,nan,0.4557638979441018,0.5150848768571066,0.05415144172515979,0.05965442379738101,0.34347283975144144,1
1.2905497550964355,0.447,-0.8659419965445683,nan,0.8659419965445683,0.5145383820161027,0.039360744650466635,0.0705807524850898,0.5275419833777111,1
1.3124909400939941,0.427,-0.9115178910995455,nan,0.9115178910995455,0.5237079348065501,0.09782447092382576,0.08414635544478173,0.688321641942691,1
1.3354299068450928,0.413,-0.6103215399326493,nan,0.6103215399326493,0.5198235034135897,0.020899487565109277,0.09343913657828516,0.6368105651475673,1
1.3573715686798096,0.4,-0.5924866292147021,nan,0.5924866292147021,0.5202295164848165,0.006756558688676837,0.1047332605275488,0.6207835240887619,1
1.38031005859375,0.389,-0.4795433370404636,0.444433807899109,0.4795433370404636,0.4595733506027475,-0.24076720219685402,0.0960152310512282,0.5346215662559356,1
1.4022512435913086,0.375,-0.6380625237696819,nan,0.6380625237696819,0.4391168229481614,-0.36668254615283763,0.09550844502427426,0.4983069272632893,1
1.4241926670074463,0.356,-0.8659514060937983,nan,0.8659514060937983,0.4381397098002343,-0.3687985518101986,0.10665761110057455,0.5924473514845889,1
1.4471311569213867,0.339,-0.7410970243106423,nan,0.7410970243106423,0.4282740365382871,-0.39357671786902904,0.11799739307588765,0.6143498045878767,1
1.4690730571746826,0.328,-0.5013402877385148,nan,0.5013402877385148,0.41720866403908646,-0.37771245335572273,0.1304180057774103,0.5221015768023948,1
1.492011308670044,0.317,-0.4795433370404636,nan,0.4795433370404636,0.40593016442807067,-0.34976577123954306,0.13714497763818703,0.463904951421724,1
1.5139527320861816,0.304,-0.5924801912419868,nan,0.5924801912419868,0.39885515114089215,-0.36750285271416006,0.14564475421295991,0.4753857906080175,1
1.5368914604187012,0.292,-0.5231381858623239,nan,0.5231381858623239,0.4009873089362185,-0.3047016216251371,0.1634836913105609,0.4826489507584368,1
1.558833360671997,0.283,-0.41018305099479546,0.2216240085183904,0.41018305099479546,0.27725503692361414,-0.4874181519987387,0.044204637916768284,0.1512943891393201,1
1.5807738304138184,0.272,-0.5013402877385122,nan,0.5013402877385122,0.26937829501306443,-0.48356700003937547,0.04780193500815284,0.1518537786946494,1
1.6027154922485352,0.259,-0.5924866292147046,nan,0.5924866292147046,0.25268826748937706,-0.5280088248814048,0.04648283185761232,0.1304816287214251,1
1.6256539821624756,0.245,-0.6103215399326493,nan,0.6103215399326493,0.24218298621317239,-0.5541198343347338,0.0493033624236413,0.12656576017505997,1
1.6475951671600342,0.237,-0.3646111183552835,nan,0.3646111183552835,0.23175606544836716,-0.4648376301593936,0.05046408216352859,0.12965707644004773,1
1.6695373058319092,0.23,-0.31903126188483966,nan,0.31903126188483966,0.22546962515737143,-0.4000626467772281,0.05213718839505937,0.13727918042140855,1
1.6914784908294678,0.222,-0.36460319461045343,0.2318872541218725,0.36460319461045343,0.21824029636762982,-0.3993445922884619,0.041638448811668824,0.14559322756932994,1
1.7144169807434082,0.21,-0.5231436233239792,nan,0.5231436233239792,0.20791216298760595,-0.4547369624420855,0.04463622753838828,0.13953156302815092,1
1.7373554706573486,0.199,-0.5013076037116709,nan,0.5013076037116709,0.19581145901274255,-0.4732657197260078,0.04679043454054158,0.1430959273518008,1
1.7602944374084473,0.193,-0.2506730947376811,nan,0.2506730947376811,0.18424983276034346,-0.37359029914331193,0.04656496442300086,0.14592005548536138,1
1.782236099243164,0.185,-0.36460319461045343,nan,0.36460319461045343,0.1737418396757996,-0.36194784281303105,0.048246877890121206,0.1470641762082097,1
1.8051750659942627,0.177,-0.3487696657242644,nan,0.3487696657242644,0.16826445564169573,-0.3515664541768097,0.05059330738856561,0.14106833924129034,1
1.8281128406524658,0.167,-0.43593942606508396,nan,0.43593942606508396,0.16020970615683316,-0.39273401607807373,0.053939260213317325,0.14490378754470032,1
1.8500545024871826,0.158,-0.41018305099479546,0.1518487680993049,0.41018305099479546,0.1464891430029611,-0.3815745647596614,0.04425825452066055,0.13048524194839586,1
1.8719956874847412,0.149,-0.4101964227500927,nan,0.4101964227500927,0.14175288542528772,-0.38785772494040394,0.051083077398678074,0.1343715852968942,1
1.8949341773986816,0.138,-0.47953336867159246,nan,0.47953336867159246,0.1337834416337176,-0.4124308483624311,0.05620705991572883,0.13588789783405178,1
1.9168756008148193,0.129,-0.41018305099479546,nan,0.41018305099479546,0.12398385453107853,-0.41843307293041004,0.06209374048860362,0.1448554109377532,1
1.938817024230957,0.124,-0.2278819489720522,nan,0.2278819489720522,0.12029725215569338,-0.3365114595646788,0.06588221697711936,0.1833110933575216,1
1.9617557525634766,0.116,-0.348755165675799,nan,0.348755165675799,0.12023896565903716,-0.33706179501129113,0.06801561161947647,0.17610840039969697,1
1.9836971759796143,0.11,-0.2734523959578401,nan,0.2734523959578401,0.11106879706445189,-0.29516132943248424,0.07075105392808206,0.18928713914763737,1
2.005638360977173,0.106,-0.1823035782199091,nan,0.1823035782199091,0.10562038764617872,-0.231594242869062,0.07135047286095844,0.18778430339278665,1
2.0285773277282715,0.103,-0.13078454646558096,nan,0.13078454646558096,0.09863056426732257,-0.1803241329071591,0.0668522320322709,0.1646215248801079,1
2.05051851272583,0.102,-0.04557589455497728,nan,0.04557589455497728,0.09291857644347354,-0.12270478105332627,0.05605673541386282,0.13867287192053643,1
2.0734570026397705,0.099,-0.1307859058309942,nan,0.1307859058309942,0.09307992537925479,-0.10026125277189818,0.061174965452292444,0.16677506629273858,1
2.096395492553711,0.097,-0.08718788521301703,nan,0.08718788521301703,0.09026674901638443,-0.0804504106672877,0.05650144212915938,0.1503288402708899,1
2.1193344593048096,0.094,-0.13078318712842485,0.07625567617849072,0.13078318712842485,0.08018853702745449,-0.06303751754865111,0.04395402554544559,0.16291918909471392,1
2.142273187637329,0.09,-0.17437758283789978,nan,0.17437758283789978,0.08242041091120751,-0.05109802737755218,0.04511068076907731,0.17738040994902815,1
2.1642143726348877,0.09,0.0,nan,0.0,0.0804093073860468,-0.032185146526369314,0.045687793706640493,0.146100372193661,1
2.1861557960510254,0.09,0.0,nan,0.0,0.0820405423026739,-0.017174735834988273,0.048596715855967004,0.13498293113443005,1
2.209094285964966,0.089,-0.04359530194366494,nan,0.04359530194366494,0.08475872453363711,-0.023855794398799177,0.050587737341893466,0.1470002196953389,1
2.2310359477996826,0.085,-0.18230555917764113,nan,0.18230555917764113,0.08429109607724045,-0.02817578127609758,0.04850626309978087,0.17411580295864837,1
2.2529776096343994,0.084,-0.04557539932630668,nan,0.04557539932630668,0.08604445441340351,-0.008075196069548712,0.04943139308333835,0.1516091772834945,1
2.2759158611297607,0.083,-0.04359484882186033,nan,0.04359484882186033,0.08813327212656276,-0.010364458513833583,0.04881216117658496,0.1405657353782689,1
2.2978570461273193,0.083,0.0,nan,0.0,0.0898312757800287,0.008068179403551548,0.05088894988239372,0.12906248998498687,1
2.319798469543457,0.083,0.0,nan,0.0,0.0940675185934117,-0.00019630875915682732,0.05107185173479315,0.1308727149035695,1
2.341740608215332,0.083,0.0,nan,0.0,0.09299442544776852,0.010329103474621093,0.052049112894170746,0.1414029352597181,1
2.3646786212921143,0.083,0.0,nan,0.0,0.09065983170717591,0.008898612111074433,0.04730949058116684,0.13027872830797715,1
2.386620044708252,0.083,0.0,nan,0.0,0.09109814179434339,0.018882665369134865,0.046527771070384555,0.12243316342690655,1
2.409559726715088,0.085,0.09114782740973354,nan,0.09114782740973354,0.08943067123913474,0.018669941200309702,0.04673931130847152,0.13491775028955233,1
2.4315006732940674,0.089,0.1743848328621316,nan,0.1743848328621316,0.0919334694963901,0.020158606843326266,0.048761886466189716,0.165598272918491,1
2.4544386863708496,0.092,0.13078182781952555,nan,0.13078182781952555,0.0924322826192107,0.022131670905379704,0.049793388818516006,0.1688677613134605,1
2.47737717628479,0.096,0.1743793952874413,nan,0.1743793952874413,0.09317491095987618,0.008367188307713493,0.04962162409378961,0.17803390102179967,1
2.499318838119507,0.105,0.4101875081496933,nan,0.4101875081496933,0.09799040303190545,-0.007310819592219115,0.05422397217884704,0.2619095638192512,1
2.5212607383728027,0.125,0.9115178910995448,nan,0.9115178910995448,0.10176575916537585,-0.0614652892989215,0.06682115918507966,0.5388974166375529,1
2.544198989868164,0.152,1.1770609181902276,0.0918031805354346,1.1770609181902276,0.08670559202132515,-0.09554121069081804,0.041702203318473664,0.7299232314221175,1
2.5661401748657227,0.179,1.2305357818102791,nan,1.2305357818102791,0.12839749959886798,0.8428936575049548,0.02807354611751213,0.41753072316303763,1
2.5880813598632812,0.197,0.8203750162993879,0.17846427888926406,0.8203750162993879,0.15075847097702044,0.8663386709263186,0.026444120719140447,0.27230157025462204,1
2.611021041870117,0.211,0.610315196491118,nan,0.610315196491118,0.16026914597246145,0.6752692520383337,0.04221058754379845,0.39935694822922113,1
2.6329612731933594,0.229,0.8203750162993879,nan,0.8203750162993879,0.1844491949477786,0.7477230894343967,0.043145052925553894,0.3434417346428421,1
2.654902935028076,0.251,1.0026805754770283,nan,1.0026805754770283,0.20985766113256646,0.8389915987085661,0.03997293185820917,0.28143279163510776,1
2.6778414249420166,0.271,0.8718788521301702,nan,0.8718788521301702,0.23168527299194283,0.8584788424287656,0.034121104210257235,0.1787488206278523,1
2.6997828483581543,0.287,0.7292222367105645,nan,0.7292222367105645,0.2503828657791639,0.8100238458226453,0.031703142566284,0.1381075782538099,1
2.721724510192871,0.299,0.5469107346597273,nan,0.5469107346597273,0.2640589361736571,0.7108685635534243,0.03370968555930043,0.1335848509932804,1
2.7436654567718506,0.313,0.6380625237696819,nan,0.6380625237696819,0.27662991063193165,0.6725730610415899,0.03483224685649492,0.13164274925986613,1
2.765606641769409,0.327,0.6380694571217461,nan,0.6380694571217461,0.2899205645225156,0.6552524941972524,0.03685985438002846,0.13733498605711986,1
2.787548303604126,0.344,0.7747902074346111,nan,0.7747902074346111,0.3066232952193309,0.7085427485607263,0.038087811447762306,0.12992348729949688,1
2.8104870319366455,0.364,0.9115277958882088,nan,0.9115277958882088,0.3269849517939439,0.7860283201687399,0.044853536459265264,0.13731254747127292,1
2.832428216934204,0.387,1.002671101317924,nan,1.002671101317924,0.34263510115032875,0.8611412184160667,0.04556068427406643,0.14450616986664447,1
2.854369878768921,0.412,1.1394097448602585,nan,1.1394097448602585,0.36490063204492557,0.9798588193322036,0.04492785563534697,0.12665721868809446,1
2.8763110637664795,0.438,1.1849603824839736,nan,1.1849603824839736,0.39239170262228773,1.0632613790192034,0.0490140571376991,0.13900261800178584,1
2.89924955368042,0.459,0.9154918252590668,nan,0.9154918252590668,0.4199053242624042,1.003346433804019,0.04638969208451704,0.12456353467908078,1
2.9211909770965576,0.48,0.9570937856545203,nan,0.9570937856545203,0.44156805604589267,0.9777520767969692,0.04845908312540785,0.13078177571129548,1
2.9431324005126953,0.502,1.0026696802095,0.5229034919151432,1.0026696802095,0.47960503642473,0.985485201356378,0.03921482332999876,0.1298116653278405,1
2.966071367263794,0.525,1.0026815229027874,nan,1.0026815229027874,0.4981729956378621,0.9873836631239127,0.03955590651498918,0.12698023727854782,1
2.9880130290985107,0.55,1.139384983157667,nan,1.139384983157667,0.5221599401465897,1.0702427566881447,0.042996223803238524,0.13424317675942166,1
3.009953737258911,0.573,1.048256965271435,nan,1.048256965271435,0.5437337112579541,1.0492201699978154,0.04244532393248001,0.12255864826531657,1
3.0328924655914307,0.59,0.7411124299716255,nan,0.7411124299716255,0.5626895360781865,0.9393975602618732,0.04421942798321373,0.12890184225252532,1
3.0548336505889893,0.601,0.50133484010475,nan,0.50133484010475,0.5721553130374833,0.7709388881010489,0.046821640655370186,0.15597567348916247,1
3.076775074005127,0.613,0.5469047919156802,nan,0.5469047919156802,0.5851524963973948,0.6918723484802416,0.04735991742449497,0.16794624248784779,1
3.0987164974212646,0.635,1.0026805754770296,nan,1.0026805754770296,0.6107915498464896,0.8313363001228083,0.046459714449142944,0.13917840013333138,1
3.1206579208374023,0.656,0.9570937856545227,nan,0.9570937856545227,0.6266436586295533,0.8851907546261015,0.04965012582928905,0.1274234102129969,1
3.143596649169922,0.672,0.6975175811497653,0.6673588505739773,0.6975175811497653,0.6512260395704659,0.8162992904820605,0.04084459914530872,0.13215490631452972,1
3.1655378341674805,0.687,0.6836309898946002,nan,0.6836309898946002,0.6638601482137939,0.7687508122898751,0.04256400645628411,0.1329592122949481,1
3.187479257583618,0.7,0.5924930673273306,nan,0.5924930673273306,0.676976309138693,0.7108198199405075,0.042663920926203115,0.13564005885543967,1
3.209421396255493,0.724,1.0938095838313604,nan,1.0938095838313604,0.6978565442094268,0.8712396329603502,0.04379446264700077,0.12807943322888868,1
3.2323591709136963,0.746,0.9590966427606287,0.7480022976159011,0.9590966427606287,0.7219961683879682,0.8759179056160642,0.041962647248377546,0.1300455781299418,1
3.255297899246216,0.768,0.9590767056084488,nan,0.9590767056084488,0.7429738973167204,0.906250797760139,0.04590202888497472,0.1341267168775986,1
3.2772393226623535,0.783,0.6836384183246591,nan,0.6836384183246591,0.7608081124570857,0.8129287639552683,0.04265334161580585,0.1270563990683549,1
3.299180507659912,0.796,0.5924930673273356,0.7652220051786413,0.5924930673273356,0.7729378665449655,0.729616054096813,0.03732383891236207,0.13581662056891886,1
3.32112193107605,0.82,1.0938214693194495,nan,1.0938214693194495,0.7949329716202835,0.8654094143682631,0.04365880268124796,0.14459472454213154,1
3.3440606594085693,0.838,0.7846991227705491,nan,0.7846991227705491,0.808809118772533,0.8206743245042909,0.03986077944278686,0.13067699624927445,1
3.366001844406128,0.853,0.6836384183246591,nan,0.6836384183246591,0.8299281156064506,0.7660454076099857,0.04072217157722471,0.1453905565139435,1
3.3879432678222656,0.862,0.41018750814969396,nan,0.41018750814969396,0.8472514204316236,0.5947774174330749,0.04261856835899152,0.12279798789558156,1
3.4098849296569824,0.866,0.1823035782199091,nan,0.1823035782199091,0.8621069851190353,0.4778827060335079,0.041974700282826266,0.11123760750947106,1
3.431825876235962,0.872,0.27345833876646264,nan,0.27345833876646264,0.8684489429067017,0.45054516485602747,0.04474674939483739,0.13231732920992093,1
3.4547650814056396,0.878,0.2615663742568497,nan,0.2615663742568497,0.8787161203357855,0.3778538912116413,0.04374372606806531,0.14177711506950036,1
3.476706027984619,0.883,0.22787947277488638,nan,0.22787947277488638,0.8831006005418454,0.33369498362150257,0.04097677546725395,0.13951234565671183,1
3.498648166656494,0.887,0.1823035782199091,nan,0.1823035782199091,0.8883455721470919,0.25412702462569875,0.04128523188218451,0.12929828624574055,1
3.5205891132354736,0.892,0.22787947277488638,0.9309967217955983,0.22787947277488638,0.9005403130481772,0.23996054393862684,0.038359220071406415,0.14461557575869624,0
3.543527364730835,0.897,0.21797197854737474,0.9147552440257098,0.21797197854737474,0.9036505219667818,0.21783380372805666,0.034945146717590636,0.1410455963968108,0
3.56546950340271,0.904,0.31903472856087306,0.9090897350097273,0.31903472856087306,0.9103322775823799,0.24873114034743704,0.03290933817343879,0.15449732669286612,0
3.588407516479492,0.907,0.13078318712842485,0.851489707976915,0.13078318712842485,0.9069848654366085,0.17230860349003346,0.032794558251577254,0.16097883167243782,0
3.610349416732788,0.913,0.27345536732986364,0.9226205594119328,0.27345536732986364,0.9134185122296143,0.17906459999486904,0.030387897627153222,0.18680527881586734,0
3.6322996616363525,0.923,0.4557638979441044,0.9296932806859527,0.4557638979441044,0.9194160420986213,0.24232992726083608,0.030881405775084043,0.24290966671365907,0
3.655229091644287,0.935,0.5231327485136994,0.915409446434924,0.5231327485136994,0.9257247278125931,0.3054721268295038,0.031635250307656876,0.2885579035650492,0
3.6781678199768066,0.943,0.34875516567579473,0.9406438235138785,0.34875516567579473,0.9352939158256498,0.3019931614373755,0.0318583590617295,0.23066618548582032,0
3.7001099586486816,0.948,0.22787452054199148,0.9399248183045182,0.22787452054199148,0.935547984351136,0.2476800989067501,0.0317316307023471,0.21103018952531954,0
3.7230474948883057,0.95,0.08719151014977816,0.9676933568936552,0.08719151014977816,0.9373934652437859,0.19585863581330867,0.03090286701072512,0.18645920911309008,0
3.7449891567230225,0.95,0.0,1.0055242320749158,0.0,0.9409860705710409,0.12932818857399164,0.02907342129169157,0.16582641416634708,0
3.766930341720581,0.949,-0.04557589455497728,0.9680176055566735,0.04557589455497728,0.9420671171223968,0.0691643771616903,0.02864184724220055,0.1461866355385318,0
3.7898688316345215,0.949,0.0,0.9886934846119756,0.0,0.9441490051881775,0.04708933964522065,0.027425083580418574,0.1416106033999365,0
3.811810255050659,0.949,0.0,0.9434591279535086,0.0,0.941314851534176,0.01993464574912775,0.0275436420682535,0.13233854700193778,0
3.833751916885376,0.949,0.0,0.9663463735605601,0.0,0.9398344890798606,0.012915624411930601,0.02668812815399493,0.1337870174586718,0
3.8566908836364746,0.949,0.0,nan,0.0,0.9388037297276207,0.01682927493862577,0.028974713272405368,0.12762137902259124,0
3.878631591796875,0.949,0.0,0.9426545490911487,0.0,0.9360866598733251,0.008039897387218085,0.026009696003269845,0.13002422721134305,0
3.900573253631592,0.949,0.0,0.8869827250961411,0.0,0.9320489225132372,0.004453063595757945,0.026603726708828407,0.13699217926947382,0
3.9235117435455322,0.949,0.0,0.9309120567602385,0.0,0.9309216826622291,0.012138516227117058,0.027763745027850048,0.15413274071633118,0
3.9454538822174072,0.949,0.0,0.9215966102507339,0.0,0.9311626340387101,0.0012632303104503544,0.02719298679517567,0.14823449264535032,0
3.9673945903778076,0.949,0.0,0.9489721197969764,0.0,0.9344724863607929,0.004391118929655638,0.028237518270820775,0.1507532054847546,0
3.989335775375366,0.949,0.0,0.9763298728782456,0.0,0.9380985891111675,0.019279048725446175,0.028418635138482626,0.1327842858680803,0
4.011276960372925,0.949,0.0,nan,0.0,0.9355529923991125,0.012460431043285999,0.02949647410555663,0.14311490169952784,0
4.034215688705444,0.949,0.0,nan,0.0,0.9359113459295214,-0.0010254091626249679,0.03194216386445399,0.11805281307325916,0
4.056157112121582,0.949,0.0,0.9729084388044641,0.0,0.9406350666261247,0.0034055213076897915,0.030451326073106428,0.12173269636996757,0
4.07809853553772,0.949,0.0,0.9820693006572956,0.0,0.9466434225516825,-0.009436400502074524,0.03133696013601151,0.12965839614201052,0
4.1000401973724365,0.949,0.0,nan,0.0,0.943765905111561,0.012948671691108327,0.030502145624023005,0.13771459962876204,0
4.121981143951416,0.949,0.0,0.9742073258649873,0.0,0.9484189944547979,0.009688909759975353,0.02840269678724792,0.13346685059397823,0
4.1449198722839355,0.949,0.0,0.9043201152468536,0.0,0.942109215009821,-0.00035880867030035196,0.029977316119723766,0.13365188159692698,0
4.166861295700073,0.949,0.0,0.8947147980823444,0.0,0.9371776401333838,-0.005569882380086179,0.0316235720912368,0.1279928214372922,0
4.188802480697632,0.949,0.0,0.9176510379185157,0.0,0.9342761942229779,-0.0016519235134752372,0.03256501364877286,0.1271397395459928,0
4.210744142532349,0.949,0.0,nan,0.0,0.9351898396673469,-0.003093342341973204,0.03421997723467763,0.12286917828118415,1
4.233683109283447,0.949,0.0,nan,0.0,0.9318877319017923,-0.013494114842051845,0.036058437614122224,0.12297168725045379,1
4.255623817443848,0.949,0.0,0.9245705652082119,0.0,0.9307163033679816,-0.01228752467804899,0.035242930568628525,0.12219856215589521,1
4.2775654792785645,0.949,0.0,nan,0.0,0.9290866761699926,-0.016379897175689672,0.03608215897892844,0.12540701226310846,1
4.300503969192505,0.947,-0.08718879141894989,0.9298953748114392,0.08718879141894989,0.9296130827365126,-0.020902451020822027,0.035871872419188655,0.1392453650781481,1
4.323442697525024,0.946,-0.043593942606508514,nan,0.043593942606508514,0.9273292746667998,-0.0033839110166358896,0.03784665728261717,0.13891954729391265,1
4.346381187438965,0.941,-0.21797424410930163,nan,0.21797424410930163,0.9260956441181291,-0.004895267658885437,0.04007604016550829,0.18516460204568783,1
4.3693201541900635,0.937,-0.17437758283789495,nan,0.17437758283789495,0.9247037549001661,-0.008885645631488474,0.03974306345747435,0.18069228487925673,1
4.39225959777832,0.931,-0.2615663742568497,nan,0.2615663742568497,0.9218043981348214,0.008537468927280942,0.041418785679844694,0.20261530129433478,1
