1557049789.5412636,0.5,0,True,0,0.4955650417404924,-0.02309954202414251,0.1014529676315723,0.18642082994672193,0
1557049789.563205,0.5,0.0,True,0.0,0.4836387675824824,0.013673874024746931,0.062048468668129214,0.13228333150420823,0
1557049789.5851467,0.5,0.0,True,0.0,0.49359397520761106,-0.0008141280662581642,0.052576431782172806,0.12742940305035477,0
1557049789.6070876,0.5,0.0,True,0.0,0.4906795561125481,0.010221235030839493,0.04327455330229687,0.1315271236039851,0
1557049789.628032,0.5,0.0,True,0.0,0.49607736011752174,0.0038390400085545587,0.040320217638596396,0.12079977159028146,0
1557049789.651474,0.5,0.0,True,0.0,0.4850278077996856,0.007251809370102404,0.03803356651597997,0.10442374600106939,0
1557049789.6724188,0.5,0.0,True,0.0,0.49265105133986653,0.010599520268736815,0.035205632659053084,0.11187368283860065,0
1557049789.69436,0.5,0.0,True,0.0,0.4947975161434051,0.008650865764339578,0.033441922556136906,0.12728154108269438,0
1557049789.716301,0.5,0.0,True,0.0,0.4946542587452581,0.004226835756863236,0.031867188348132125,0.12952159499535829,0
1557049789.7382426,0.5,0.0,True,0.0,0.5042029094879191,0.01445246846091758,0.031626292265894966,0.13691686921306795,0
1557049789.7601838,0.5,0.0,True,0.0,0.5110789364693783,0.02333711739398656,0.03152256059908579,0.12966959808959955,0
1557049789.7821252,0.5,0.0,True,0.0,0.5029084972108103,0.016041743366466132,0.03351237907885018,0.13940796007933098,0
1557049789.8030694,0.5,0.0,True,0.0,0.5000268981541995,0.016790410145812527,0.0339008946872742,0.13396649587598342,0
1557049789.8250113,0.5,0.0,True,0.0,0.500647470540919,0.02429486975898703,0.03241219306058873,0.1306271163812987,0
1557049789.847949,0.5,0.0,False,0.0,0.5015242356288713,0.017624963481932154,0.03518742820321193,0.1230155464116381,1
1557049789.8688934,0.5,0.0,False,0.0,0.49925472845148755,0.019431419829784344,0.03587370122081969,0.12862855402931628,1
1557049789.8908346,0.5,0.0,False,0.0,0.4989728620738511,0.0034013665565258405,0.03578462856702791,0.13619567719964829,1
1557049789.9127762,0.5,0.0,False,0.0,0.500875845868433,0.006673660834674963,0.03612486085223838,0.12015593457321028,1
