t,true_x,true_dx,obs_x,obs_speed,est_x,est_dx,std_x,std_dx,mode
0.011967897415161133,0.5,0,0.45106084765756127,0,0.4224432287623263,0.007165667876068487,0.08651070565894699,0.13398120449195902,0
0.03390908241271973,0.5,0.0,0.5085034069722728,0.0,0.4635661812101136,-0.01941330992318466,0.06963296774358091,0.127106468158001,0
0.05584979057312012,0.5,0.0,0.5097261689931744,0.0,0.48070262300646177,-0.010122728731751721,0.0579888989907456,0.12545026960756095,0
0.07779097557067871,0.5,0.0,0.4715209310499505,0.0,0.4721516605052443,-0.020883287530938842,0.04864797548052492,0.13467858045048828,0
0.0997323989868164,0.5,0.0,0.482545425148244,0.0,0.4743605631895396,-0.009335165306940221,0.04643463720515623,0.1394589662452144,0
0.1216740608215332,0.5,0.0,0.47677323042290565,0.0,0.4722358908011563,-0.015800023177825567,0.04112580663668369,0.12329452165990695,0
0.1436147689819336,0.5,0.0,0.4647783623804455,0.0,0.46899622231259686,-0.01423528357520509,0.04064364546756282,0.11829445898433655,0
0.16655325889587402,0.5,0.0,0.4519784521562439,0.0,0.46303749585048065,-0.00606491465721754,0.040072589570152854,0.12502735817776467,0
0.18849492073059082,0.5,0.0,0.4019377858104129,0.0,0.45225300030343263,-0.003921462194519251,0.03815884339264088,0.13555550617149126,0
0.21043682098388672,0.5,0.0,0.4517362282232117,0.0,0.45196147800058184,-0.004935066994354604,0.03814732264233027,0.13310674335148312,0
0.232377290725708,0.5,0.0,0.5157290381656193,0.0,0.46501254930096503,-0.011175530053299333,0.03624232717094168,0.11654450444835103,0
0.2543189525604248,0.5,0.0,nan,0.0,0.4605895583132442,-0.0004623207426051578,0.037224729678271735,0.12379764172773078,0
0.27526330947875977,0.5,0.0,0.46514490286444565,0.0,0.46325645428920537,-0.010224319343165587,0.03756321592847477,0.144222076851678,0
0.29720473289489746,0.5,0.0,0.5338837223847106,0.0,0.475156195014153,-0.0023574644137821328,0.03505062476448776,0.14221509614643557,0
0.31964921951293945,0.5,0.0,0.523832697121503,0.0,0.48385759542566636,0.017551227157877856,0.033619178499114166,0.13564894483507867,0
0.3405933380126953,0.5,0.0,0.4814750291030749,0.0,0.4809058546808979,0.01023003075196667,0.034776203603370366,0.1262186234546569,0
0.3625349998474121,0.5,0.0,0.537833735716376,0.0,0.48954618071821215,0.0036582832739894574,0.03598924360839584,0.13793676393238102,0
0.38347911834716797,0.5,0.0,0.5205435997026284,0.0,0.4968314729504134,0.005454156080384541,0.036399025417558066,0.13552738883451487,0
0.40542030334472656,0.5,0.0,nan,0.0,0.49132927443713476,0.0009481096007903113,0.044250745522570654,0.12990028950464716,0
0.4288618564605713,0.5,0.0,0.4846663499779189,0.0,0.48943744672505524,-0.0005385460273468839,0.03855331001580732,0.13238165013857608,0
0.44980597496032715,0.5,0.0,nan,0.0,0.48691852131623214,-0.00025373862818649554,0.04204019783645971,0.13675996987830374,0
0.47174739837646484,0.5,0.0,0.5023958498293942,0.0,0.48882176045453296,-0.002677079540757743,0.03730134475708673,0.11642649779703787,0
0.49368858337402344,0.5,0.0,0.5007646499563734,0.0,0.49023797391354423,0.0005017357843041662,0.03689979439210283,0.1210604236481319,0
0.515143871307373,0.5,0.0,0.4331632419337818,0.0,0.4808591706743065,-0.004283171200117059,0.03818471370825466,0.13266071841755905,0
0.5370781421661377,0.5,0.0,0.48162770411970124,0.0,0.48267768596602234,-0.00713580325529478,0.03395311700374623,0.13483543792400135,0
0.5600171089172363,0.5,0.0,0.49185079566918266,0.0,0.48476967652267355,-0.005266838305217208,0.03583567912549821,0.1336722038800924,0
0.5809605121612549,0.5,0.0,0.5417457056940705,0.0,0.49189644457843124,0.0073328532603035325,0.035043591308935834,0.14370198608038437,0
0.6029016971588135,0.5,0.0,nan,0.0,0.4879334551801735,-0.003372883597118267,0.038149483679174735,0.13175037988565924,0
0.6243500709533691,0.5,0.0,0.4535809824857861,0.0,0.48346170240264885,0.00035052246718197987,0.03485929544359665,0.1455796631934126,0
0.6472883224487305,0.5,0.0,0.48647132887422656,0.0,0.4803257473766056,-0.017275699807299535,0.034941288232166044,0.1302166183098667,0
0.6682324409484863,0.5,0.0,0.5024472870546756,0.0,0.4825504365186713,-0.017920030965770016,0.034009561442709196,0.13655679419999192,0
0.6901733875274658,0.5,0.0,0.4581908070070777,0.0,0.47803012105109094,-0.016252014788225452,0.0323645239562561,0.13005440351787248,0
0.7121150493621826,0.5,0.0,nan,0.0,0.47341731425477834,-0.00640388495676684,0.03534006041440707,0.11565295325829433,0
0.7330586910247803,0.5,0.0,0.5090498879680169,0.0,0.47518926427654495,0.013876623962015888,0.035777115150830395,0.14036808481156257,0
0.7550005912780762,0.5,0.0,0.5229528800675514,0.0,0.4821504164251367,0.011777792268030373,0.03507558118122055,0.12887340907302758,0
0.7769415378570557,0.5,0.0,0.5020969068340383,0.0,0.48351277565837436,0.008050242370185074,0.03405504258225885,0.13891044869538072,0
0.7978854179382324,0.5,0.0,0.46624850699722387,0.0,0.4812700679822287,-0.008187303525249913,0.03145087020777645,0.12757124500949957,0
0.8198275566101074,0.5,0.0,nan,0.0,0.482470190615898,-0.004374672374188317,0.033606043429123496,0.12818073446943523,0
0.8427660465240479,0.5,0.0,nan,0.0,0.48512616917446594,-0.0009249036225532116,0.037922662241307144,0.11438253224684129,0
0.8637096881866455,0.5,0.0,0.46892497058624505,0.0,0.4827230045794751,-0.001044939777855886,0.03574120046893702,0.12128259172934716,0
0.8856515884399414,0.5,0.0,0.48195251466027467,0.0,0.48431626761531077,-0.004596415708474612,0.034698375010029765,0.1250667620611791,0
0.9075930118560791,0.5,0.0,nan,0.0,0.48565282603469784,-0.009107520493946045,0.03873184267872761,0.12853783109725458,0
